"Date of Download: 2025-02-26_19:14:50"
"Search Parameters: Data Level:all  Trait List:  Trial List:10564,11378,10124,10114,10470,11522,18788  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Red spider mite severity|at harvesting|COMP:0000377","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","dry matter content percentage|CO_334:0000092","dry matter content percentage|month 11|mashed raw root|COMP:0000238","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","time of boiling estimation minute|month 10|boiled root|COMP:0000190","time of boiling estimation minute|month 11|boiled root|COMP:0000191","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","266518","COL113","","plot","6623996","202305DVGN6_ciat_rep2_COL113_537","2","2","537","3","56","test","","12.1","24.8","","2.6","1.2","4","33.2964778761062","37.1","35.8","","65","16.5625","","5.3","1","","4","2","","","6","7","5","250","","4","1","3","","","","","3130","305","2","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242107","COL1137","","plot","6624622","202305DVGN6_ciat_rep2_COL1137_839","2","2","839","11","62","test","","","","","0.8","0.5","3","32.7809317963496","36.9","36.6","","35","9.375","","3","1","","4","1","","","5","7","5","250","","4","1","3","","","","","2300","218","3","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242109","COL1178","","plot","6624731","202305DVGN6_ciat_rep2_COL1178_835","2","2","835","11","58","test","","","","","","","2","","","","","125","1.5625","","0.5","4","","4","2","","","4","7","3","280","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242111","COL1185","","plot","6624057","202305DVGN6_ciat_rep2_COL1185_646","2","2","646","6","58","test","","","","","","","2","17.8936170212766","","","","125","1.875","","0.6","1","","4","1","","","4","7","5","245","","4","1","3","","","","","570","6","0","4","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428352","COL1292","","plot","6624437","202305DVGN6_ciat_rep2_COL1292_488","2","2","488","2","68","test","","","","","0.3","0.4","4","35.2012","37.4","36.5","","35","16.25","","5.2","1","","3","2","","","6","7","5","255","","3","1","3","","","","","3500","375","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","3746950","COL1326","","plot","6624870","202305DVGN6_ciat_rep2_COL1326_570","2","2","570","4","60","test","","","","","","","2","","","","","40","0","","0","1","","4","1","","","2","7","5","145","","2","3","3","","","","","0","0","25","7","","","3","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242117","COL1357","","plot","6624032","202305DVGN6_ciat_rep2_COL1357_789","2","2","789","10","63","test","","","","","0.8","0.7","3","28.7559216809933","36.7","","","40","3.75","","1.2","1","","3","1","","","9","7","4","270","","4","1","3","","","","","1130","83","6","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54012","COL1398","","plot","6624712","202305DVGN6_ciat_rep2_COL1398_528","2","2","528","3","47","test","","","","","","","2","27.79","","","","155","4.375","","1.4","1","","4","3","","","5","7","4","250","","4","1","3","","","","","1320","90","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242030","COL144","","plot","6624258","202305DVGN6_ciat_rep2_COL144_686","2","2","686","7","57","test","","","","","","","1","31.6100414078675","","","","40","5.3125","","1.7","4","","3","1","","","5","7","5","285","","4","1","3","","","","","1590","141","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","138538","COL1468","COL14685","plot","6624142","202305DVGN6_ciat_rep2_COL1468_509","2","2","509","2","47","test","","10.4","22.7","","0.9","0.8","3","30.5972727272727","38.5","37.7","","70","28.125","","9","1","","4","1","","","9","7","3","225","","4","1","3","","","","","3120","260","8","7","","","1","","28","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54013","COL148","","plot","6624462","202305DVGN6_ciat_rep2_COL148_567","2","2","567","4","63","test","","15.4","30.4","","0.1","0","4","31.8514119091467","37.4","38.3","","30","5.9375","","1.9","1","","3","1","","","4","7","5","220","","4","1","3","","","","","1790","161","0","7","","","1","","40","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242138","COL1489","","plot","6624503","202305DVGN6_ciat_rep2_COL1489_636","2","2","636","6","68","test","","","","","","","3","22.8292395437262","","","","90","5","","1.6","5","","4","3","","","4","7","4","220","","4","1","3","","","","","1370","55","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242140","COL1490","","plot","6624055","202305DVGN6_ciat_rep2_COL1490_477","2","2","477","1","70","test","","11.8","29.2","","0.2","0.2","4","31.895622830698","36.6","36.5","","45","12.5","","4","1","","4","1","","","6","7","5","225","","4","1","3","","","","","2850","257","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242142","COL1493","","plot","6624150","202305DVGN6_ciat_rep2_COL1493_838","2","2","838","11","61","test","","-1.1","-0.9","","0","0","3","26.7840346991509","28.8","27.5","","55","24.375","","7.8","1","","4","1","","","5","7","5","250","","4","1","1","","","","","2890","181","0","7","","","1","","60","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54015","COL1505","","plot","6624613","202305DVGN6_ciat_rep2_COL1505_883","2","2","883","12","43","test","","6.5","18.8","","0.6","0.1","3","32.5014705882353","39","39.3","","70","22.8125","","7.3","1","","5","1","","","3","7","4","330","","4","1","3","","","","","3000","280","0","7","","","1","","50","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242145","COL1516","","plot","6624381","202305DVGN6_ciat_rep2_COL1516_764","2","2","764","9","61","test","","6.8","19.8","","0.5","0","3","34.6671215880893","38.8","37.4","","85","16.25","","5.2","1","","5","1","","","7","7","3","235","","4","1","2","","","","","2700","282","0","7","","","1","","51.1","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4419016","COL1517","","plot","6624224","202305DVGN6_ciat_rep2_COL1517_515","2","2","515","2","41","test","","","","","","","3","","","","","75","0","","0","1","","2","2","","","5","7","5","180","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242147","COL1535","","plot","6624434","202305DVGN6_ciat_rep2_COL1535_802","2","2","802","10","50","test","","","","","0.4","0","5","30.0886811692726","41.1","42","","30","13.125","","4.2","1","","4","2","","","8","7","5","250","","4","1","3","","","","","3200","258","12","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242149","COL1566","","plot","6624029","202305DVGN6_ciat_rep2_COL1566_709","2","2","709","8","69","test","","","","","2.3","1.1","2","33.658866615266","36.5","35.3","","135","5.3125","","1.7","1","","4","2","","","6","7","5","230","","4","1","3","","","","","1440","143","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242151","COL1667","","plot","6624486","202305DVGN6_ciat_rep2_COL1667_879","2","2","879","12","47","test","","11.1","18.9","","0.9","0.7","2","33.0163716814159","39.8","40.4","","90","27.5","","8.8","1","","5","1","","","8","7","3","295","","4","1","3","","","","","3750","360","8","7","","","1","","25","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54016","COL1684","","plot","6624695","202305DVGN6_ciat_rep2_COL1684_748","2","2","748","9","45","test","","5.5","16","","2.4","1.4","4","30.5044516129032","34.5","","","30","21.875","","7","1","","3","1","","","4","7","4","185","","4","1","1","","","","","3380","280","0","7","","","3","","60","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242158","COL1722","","plot","6624680","202305DVGN6_ciat_rep2_COL1722_470","2","2","470","1","63","test","","7.6","17.2","","1.1","0","3","36.8730267062315","40.7","38.2","","40","26.25","","8.4","3","","4","1","","","8","7","3","240","","4","1","3","","","","","3810","440","1","7","","","1","","40","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54017","COL1734","","plot","6624753","202305DVGN6_ciat_rep2_COL1734_566","2","2","566","4","64","test","","","","","2.9","1.6","2","33.7944444444444","39.2","39.1","","110","4.375","","1.4","3","","3","3","","","6","7","3","300","","2","1","3","","","","","1380","138","10","5","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242161","COL1736","","plot","6624188","202305DVGN6_ciat_rep2_COL1736_634","2","2","634","6","70","test","","6.8","18.8","","0.8","0.5","4","38.3323655913978","41.7","41.9","","35","31.875","","10.2","1","","4","1","","","6","7","3","175","","4","1","3","","","","","3180","390","0","7","","","1","","60","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242163","COL1752","","plot","6624328","202305DVGN6_ciat_rep2_COL1752_658","2","2","658","6","46","test","","","","","0.6","0.6","2","","33.4","","","165","0","","0","1","","4","3","","","4","7","4","235","","2","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242167","COL1780","","plot","6624355","202305DVGN6_ciat_rep2_COL1780_642","2","2","642","6","62","test","","","","","0","0","5","25.8573057235923","31.5","29.8","","55","17.1875","","5.5","1","","5","3","","","10","7","3","330","","4","1","3","","","","","2280","131","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242169","COL1786","","plot","6624780","202305DVGN6_ciat_rep2_COL1786_702","2","2","702","7","73","test","","16.6","28.9","","0.1","0.1","4","32.7600653594771","38.2","37.1","","50","24.375","","7.8","1","","5","1","","","8","7","2","260","","4","1","3","","","","","3380","320","0","7","","","1","","20","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428349","COL1910","","plot","6624604","202305DVGN6_ciat_rep2_COL1910_803","2","2","803","10","49","test","","","","","0","0","3","28.2483302411874","28.4","27.7","","55","6.25","","2","1","","4","2","","","3","7","5","205","","4","1","1","","","","","1740","123","7","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","428348","COL1912","","plot","6624490","202305DVGN6_ciat_rep2_COL1912_828","2","2","828","11","51","test","","","","","0","0","2","24.9790237467018","28.9","27.1","","100","8.75","","2.8","1","","5","2","","","5","7","5","205","","4","1","1","","","","","2400","126","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242035","COL191","","plot","6624217","202305DVGN6_ciat_rep2_COL191_681","2","2","681","7","52","test","","","","","0.5","0.9","3","24.8227891156463","23.3","","","85","2.1875","","0.7","1","","3","2","","","6","7","5","235","","2","1","1","","","","","620","32","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","332945","COL2007","","plot","6624514","202305DVGN6_ciat_rep2_COL2007_817","2","2","817","11","40","test","","","","","0.1","0","2","29.9717391304347","31.8","29.4","","100","5.625","","1.8","1","","4","3","","","7","7","5","365","","4","1","3","","","","","1600","128","3","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","274416","COL2011","","plot","6624553","202305DVGN6_ciat_rep2_COL2011_556","2","2","556","4","74","test","","","","","0.6","0.2","2","35.2495544239338","43.6","43.6","","115","7.5","","2.4","1","","3","1","","","6","7","3","250","","4","1","1","","","","","1760","189","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","353559","COL2014","","plot","6624190","202305DVGN6_ciat_rep2_COL2014_494","2","2","494","2","62","test","","","","","","","4","19.4397959183673","","","","70","1.875","","0.6","5","","5","3","","","8","7","3","255","","4","1","3","","","","","550","11","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","266574","COL2017","","plot","6624686","202305DVGN6_ciat_rep2_COL2017_597","2","2","597","5","42","test","","","","","","","4","","","","","55","0","","0","1","","4","3","","","8","7","5","265","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242187","COL2019","","plot","6624856","202305DVGN6_ciat_rep2_COL2019_610","2","2","610","5","55","test","","","","","0","0","3","19.4567859021567","25.6","22.2","","40","8.125","","2.6","1","","4","1","","","9","7","4","215","","4","1","3","","","","","1940","39","5","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","221000","COL2054","","plot","6624526","202305DVGN6_ciat_rep2_COL2054_711","2","2","711","8","67","test","","7.2","19","","0.5","0","3","33.4836279275298","37.9","37.2","","105","19.375","","6.2","1","","5","2","","","9","7","5","255","","4","1","2","","","","","2510","247","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","227753","COL2059","","plot","6624092","202305DVGN6_ciat_rep2_COL2059_532","2","2","532","3","51","test","","","","","4.2","2.4","3","34.9513157894737","36.9","37","","175","8.125","","2.6","5","","5","1","","","10","7","3","350","","4","1","2","","","","","1700","180","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","221065","COL2089","","plot","6624242","202305DVGN6_ciat_rep2_COL2089_720","2","2","720","8","58","test","","2.9","4.1","","2.3","1","2","25.9735294117647","28.7","29.3","","110","13.4375","","4.3","1","","3","1","","","6","7","5","215","","3","1","3","","","","","2960","172","2","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242199","COL2131","","plot","6624305","202305DVGN6_ciat_rep2_COL2131_724","2","2","724","8","54","test","","27.2","49","","0.2","0.3","1","30.1612947658402","37","35.9","","240","17.8125","","5.7","1","","5","1","","","10","7","1","265","","4","1","3","","","","","3160","256","0","7","","","1","","15","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54022","COL2144","","plot","6624413","202305DVGN6_ciat_rep2_COL2144_524","2","2","524","3","43","test","","","","","","","2","35.2815010570824","","","","75","1.875","","0.6","1","","2","1","","","3","7","5","210","","3","1","1","","","","","530","57","0","6","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242204","COL2173","","plot","6624726","202305DVGN6_ciat_rep2_COL2173_579","2","2","579","4","51","test","","19","46.4","","3.7","2.1","3","30.7148569760653","33.8","33.6","","110","46.5625","","14.9","1","","5","1","","","8","7","2","310","","4","1","3","","","","","3740","314","4","7","","","1","","25","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242206","COL2177","","plot","6624838","202305DVGN6_ciat_rep2_COL2177_779","2","2","779","10","73","test","","9","18.3","","0","0","3","34.1197810669133","40.7","40.7","","55","55","","17.6","1","","5","1","","","9","7","3","330","","4","1","3","","","","","3610","367","0","7","","","1","","32","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","242208","COL2182","","plot","6624717","202305DVGN6_ciat_rep2_COL2182_609","2","2","609","5","54","test","","","","","","","3","","","","","35","0.9375","","0.3","1","","3","1","","","5","7","5","225","","4","1","3","","","","","0","0","0","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","54023","COL2212","","plot","6624534","202305DVGN6_ciat_rep2_COL2212_535","2","2","535","3","54","test","","","","","0.6","0.5","3","","36.5","","","35","0","","0","1","","2","1","","","3","7","5","195","","3","1","3","","","","","0","0","0","5","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","139299","COL2215","","plot","6624729","202305DVGN6_ciat_rep2_COL2215_677","2","2","677","7","48","check","","","","","0.8","0.2","3","37.4129597197898","41.8","43.1","","45","13.4375","","4.3","1","","4","1","","","4","7","4","165","","4","1","3","","","","","2590","306","0","7","","","1","","43","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","4419017","COL223","","plot","6624324","202305DVGN6_ciat_rep2_COL223_845","2","2","845","11","68","test","","","","","1.5","0.4","1","40.1928938356164","46.2","42.5","","180","20","","6.4","1","","4","1","","","10","7","3","250","","4","1","3","","","","","2690","354","1","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","1343373","COL2246","","plot","6624245","202305DVGN6_ciat_rep2_COL2246_800","2","2","800","10","52","test","","","","","","","5","31.7021903731747","","","","30","6.875","","2.2","1","","4","3","","","8","7","5","285","","4","1","3","","","","","2030","181","4","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11522","202305DVGN6_ciat","202305DVGN6_ciat_Diversity new","RCBD","1","5.6","","no","no","2023-March-17","2024-March-02","41","CIAT. Valle, Colombia","274524","COL2253","","plot","6624073","202305DVGN6_ciat_rep2_COL2253_514","2","2","514","2","42","test","","","","","","","","","","","","","0","","0","1","","1","","","","0","7","5","","","0","1","","","","","","0","0","25","7","","","1","","","",""," (Operator: lizbethpino, Time: )"
